Hours,Lifetime Hourly Data: System power generated (kW),MW
5117.5,-7.08862,0
5118.5,-7.08862,0
5119.5,32.6936,0.0326936
5120.5,2374.09,2.37409
5121.5,9182.45,9.18245
5122.5,10023.5,10.0235
5123.5,27298.7,27.2987
5124.5,21159.9,21.1599
5125.5,38495.7,38.4957
5126.5,37634.7,37.6347
5127.5,30972.9,30.9729
5128.5,13155.5,13.1555
5129.5,327.211,0.327211
5130.5,-7.08862,0
5131.5,-7.08862,0
5132.5,-7.08862,0
5133.5,-7.08862,0
5134.5,-7.08862,0
5135.5,-7.08862,0
5136.5,-7.08862,0
5137.5,-7.08862,0
5138.5,-7.08862,0
5139.5,-7.08862,0
5140.5,-7.08862,0
5141.5,-7.08862,0
5142.5,-7.08862,0
5143.5,-7.08862,0
5144.5,7264.2,7.2642
5145.5,17370.5,17.3705
5146.5,14076.1,14.0761
5147.5,25219.6,25.2196
5148.5,26395.8,26.3958
5149.5,14504.2,14.5042
5150.5,25058,25.058
5151.5,16215.6,16.2156
5152.5,14344.1,14.3441
5153.5,156.66,0.15666
5154.5,-7.08862,0
5155.5,-7.08862,0
5156.5,-7.08862,0
5157.5,-7.08862,0
5158.5,-7.08862,0
5159.5,-7.08862,0
5160.5,-7.08862,0
5161.5,-7.08862,0
5162.5,-7.08862,0
5163.5,-7.08862,0
5164.5,-7.08862,0
5165.5,-7.08862,0
5166.5,-7.08862,0
5167.5,-7.08862,0
5168.5,3373.8,3.3738
5169.5,8923.66,8.92366
5170.5,10863.8,10.8638
5171.5,45012.2,45.0122
5172.5,35554.1,35.5541
5173.5,20094.7,20.0947
5174.5,21027,21.027
5175.5,24176,24.176
5176.5,18534.2,18.5342
5177.5,-7.08862,0
5178.5,-7.08862,0
5179.5,-7.08862,0
5180.5,-7.08862,0
5181.5,-7.08862,0
5182.5,-7.08862,0
5183.5,-7.08862,0
5184.5,-7.08862,0
5185.5,-7.08862,0
5186.5,-7.08862,0
5187.5,-7.08862,0
5188.5,-7.08862,0
5189.5,-7.08862,0
5190.5,-7.08862,0
5191.5,1005.91,1.00591
5192.5,5513.24,5.51324
5193.5,25478.3,25.4783
5194.5,40347.9,40.3479
5195.5,17324.1,17.3241
5196.5,18073.9,18.0739
5197.5,32860.4,32.8604
5198.5,46478.3,46.4783
5199.5,38135,38.135
5200.5,20723.4,20.7234
5201.5,-7.08862,0
5202.5,-7.08862,0
5203.5,-7.08862,0
5204.5,-7.08862,0
5205.5,-7.08862,0
5206.5,-7.08862,0
5207.5,-7.08862,0
5208.5,-7.08862,0
5209.5,-7.08862,0
5210.5,-7.08862,0
5211.5,-7.08862,0
5212.5,-7.08862,0
5213.5,-7.08862,0
5214.5,-7.08862,0
5215.5,458.335,0.458335
5216.5,18657.1,18.6571
5217.5,25259.8,25.2598
5218.5,43285,43.285
5219.5,38801.5,38.8015
5220.5,46701.8,46.7018
5221.5,49970.4,49.9704
5222.5,42857.9,42.8579
5223.5,21290.9,21.2909
5224.5,4980.89,4.98089
5225.5,233.441,0.233441
5226.5,-7.08862,0
5227.5,-7.08862,0
5228.5,-7.08862,0
5229.5,-7.08862,0
5230.5,-7.08862,0
5231.5,-7.08862,0
5232.5,-7.08862,0
5233.5,-7.08862,0
5234.5,-7.08862,0
5235.5,-7.08862,0
5236.5,-7.08862,0
5237.5,-7.08862,0
5238.5,-7.08862,0
5239.5,-7.08862,0
5240.5,3221.44,3.22144
5241.5,8892.2,8.8922
5242.5,31854.2,31.8542
5243.5,10696.3,10.6963
5244.5,11335,11.335
5245.5,9210.17,9.21017
5246.5,6070.3,6.0703
5247.5,4099.35,4.09935
5248.5,2735.48,2.73548
5249.5,-7.08862,0
5250.5,-7.08862,0
5251.5,-7.08862,0
5252.5,-7.08862,0
5253.5,-7.08862,0
5254.5,-7.08862,0
5255.5,-7.08862,0
5256.5,-7.08862,0
5257.5,-7.08862,0
5258.5,-7.08862,0
5259.5,-7.08862,0
5260.5,-7.08862,0
5261.5,-7.08862,0
5262.5,-7.08862,0
5263.5,-7.08862,0
5264.5,2986.03,2.98603
5265.5,6253.71,6.25371
5266.5,10170.5,10.1705
5267.5,9851.36,9.85136
5268.5,29006.4,29.0064
5269.5,21556.6,21.5566
5270.5,13800.8,13.8008
5271.5,7336.46,7.33646
5272.5,1131.21,1.13121
5273.5,-7.08862,0
5274.5,-7.08862,0
5275.5,-7.08862,0
5276.5,-7.08862,0
5277.5,-7.08862,0
5278.5,-7.08862,0
5279.5,-7.08862,0
5280.5,-7.08862,0
5281.5,-7.08862,0
5282.5,-7.08862,0
5283.5,-7.08862,0
5284.5,-7.08862,0
5285.5,-7.08862,0
5286.5,-7.08862,0
5287.5,27.7187,0.0277187
5288.5,14424.4,14.4244
5289.5,23228.4,23.2284
5290.5,10353.5,10.3535
5291.5,17314,17.314
5292.5,16595.7,16.5957
5293.5,15751.5,15.7515
5294.5,20174.2,20.1742
5295.5,25923.4,25.9234
5296.5,19793,19.793
5297.5,101.138,0.101138
5298.5,-7.08862,0
5299.5,-7.08862,0
5300.5,-7.08862,0
5301.5,-7.08862,0
5302.5,-7.08862,0
5303.5,-7.08862,0
5304.5,-7.08862,0
5305.5,-7.08862,0
5306.5,-7.08862,0
5307.5,-7.08862,0
5308.5,-7.08862,0
5309.5,-7.08862,0
5310.5,-7.08862,0
5311.5,661.376,0.661376
5312.5,13921,13.921
5313.5,12001.4,12.0014
5314.5,27798.2,27.7982
5315.5,40445.8,40.4458
5316.5,44365.9,44.3659
5317.5,45768.1,45.7681
5318.5,20628.1,20.6281
5319.5,36563.6,36.5636
5320.5,15368.8,15.3688
5321.5,234.367,0.234367
5322.5,-7.08862,0
5323.5,-7.08862,0
5324.5,-7.08862,0
5325.5,-7.08862,0
5326.5,-7.08862,0
5327.5,-7.08862,0
5328.5,-7.08862,0
5329.5,-7.08862,0
5330.5,-7.08862,0
5331.5,-7.08862,0
5332.5,-7.08862,0
5333.5,-7.08862,0
5334.5,-7.08862,0
5335.5,321.212,0.321212
5336.5,6695.79,6.69579
5337.5,22755.5,22.7555
5338.5,13904.7,13.9047
5339.5,11246.6,11.2466
5340.5,5877.74,5.87774
5341.5,26806.3,26.8063
5342.5,25995.3,25.9953
5343.5,28484.6,28.4846
5344.5,3965.46,3.96546
5345.5,731.762,0.731762
5346.5,-7.08862,0
5347.5,-7.08862,0
5348.5,-7.08862,0
5349.5,-7.08862,0
5350.5,-7.08862,0
5351.5,-7.08862,0
5352.5,-7.08862,0
5353.5,-7.08862,0
5354.5,-7.08862,0
5355.5,-7.08862,0
5356.5,-7.08862,0
5357.5,-7.08862,0
5358.5,-7.08862,0
5359.5,1515.81,1.51581
5360.5,16178.5,16.1785
5361.5,17660.7,17.6607
5362.5,43334.2,43.3342
5363.5,44323.2,44.3232
5364.5,40052.9,40.0529
5365.5,53165,53.165
5366.5,43715.9,43.7159
5367.5,36261.8,36.2618
5368.5,19608.9,19.6089
5369.5,155.779,0.155779
5370.5,-7.08862,0
5371.5,-7.08862,0
5372.5,-7.08862,0
5373.5,-7.08862,0
5374.5,-7.08862,0
5375.5,-7.08862,0
5376.5,-7.08862,0
5377.5,-7.08862,0
5378.5,-7.08862,0
5379.5,-7.08862,0
5380.5,-7.08862,0
5381.5,-7.08862,0
5382.5,-7.08862,0
5383.5,1486.87,1.48687
5384.5,20505.9,20.5059
5385.5,33911.7,33.9117
5386.5,32974.6,32.9746
5387.5,26243.1,26.2431
5388.5,35448.9,35.4489
5389.5,21513.3,21.5133
5390.5,15233.2,15.2332
5391.5,12361.7,12.3617
5392.5,6472.06,6.47206
5393.5,543.448,0.543448
5394.5,-7.08862,0
5395.5,-7.08862,0
5396.5,-7.08862,0
5397.5,-7.08862,0
5398.5,-7.08862,0
5399.5,-7.08862,0
5400.5,-7.08862,0
5401.5,-7.08862,0
5402.5,-7.08862,0
5403.5,-7.08862,0
5404.5,-7.08862,0
5405.5,-7.08862,0
5406.5,-7.08862,0
5407.5,586.907,0.586907
5408.5,17802.5,17.8025
5409.5,31153.2,31.1532
5410.5,24007.7,24.0077
5411.5,13298,13.298
5412.5,16244.5,16.2445
5413.5,45995.4,45.9954
5414.5,43835.7,43.8357
5415.5,33950.2,33.9502
5416.5,20375.9,20.3759
5417.5,298.436,0.298436
5418.5,-7.08862,0
5419.5,-7.08862,0
5420.5,-7.08862,0
5421.5,-7.08862,0
5422.5,-7.08862,0
5423.5,-7.08862,0
5424.5,-7.08862,0
5425.5,-7.08862,0
5426.5,-7.08862,0
5427.5,-7.08862,0
5428.5,-7.08862,0
5429.5,-7.08862,0
5430.5,-7.08862,0
5431.5,666.218,0.666218
5432.5,20210.9,20.2109
5433.5,26284.7,26.2847
5434.5,30110,30.11
5435.5,47875.7,47.8757
5436.5,54503.4,54.5034
5437.5,50647.7,50.6477
5438.5,26004.9,26.0049
5439.5,8150.51,8.15051
5440.5,4148.17,4.14817
5441.5,207.45,0.20745
5442.5,-7.08862,0
5443.5,-7.08862,0
5444.5,-7.08862,0
5445.5,-7.08862,0
5446.5,-7.08862,0
5447.5,-7.08862,0
5448.5,-7.08862,0
5449.5,-7.08862,0
5450.5,-7.08862,0
5451.5,-7.08862,0
5452.5,-7.08862,0
5453.5,-7.08862,0
5454.5,-7.08862,0
5455.5,580.086,0.580086
5456.5,8237.59,8.23759
5457.5,16511.4,16.5114
5458.5,39448.4,39.4484
5459.5,44900.1,44.9001
5460.5,52760.5,52.7605
5461.5,54503.4,54.5034
5462.5,45991.1,45.9911
5463.5,39353.5,39.3535
5464.5,19438.9,19.4389
5465.5,358.282,0.358282
5466.5,-7.08862,0
5467.5,-7.08862,0
5468.5,-7.08862,0
5469.5,-7.08862,0
5470.5,-7.08862,0
5471.5,-7.08862,0
5472.5,-7.08862,0
5473.5,-7.08862,0
5474.5,-7.08862,0
5475.5,-7.08862,0
5476.5,-7.08862,0
5477.5,-7.08862,0
5478.5,-7.08862,0
5479.5,443.048,0.443048
5480.5,5743.48,5.74348
5481.5,12304.4,12.3044
5482.5,17295.3,17.2953
5483.5,21224,21.224
5484.5,42520.2,42.5202
5485.5,44571.4,44.5714
5486.5,16833.8,16.8338
5487.5,40353,40.353
5488.5,3854.91,3.85491
5489.5,212.818,0.212818
5490.5,-7.08862,0
5491.5,-7.08862,0
5492.5,-7.08862,0
5493.5,-7.08862,0
5494.5,-7.08862,0
5495.5,-7.08862,0
5496.5,-7.08862,0
5497.5,-7.08862,0
5498.5,-7.08862,0
5499.5,-7.08862,0
5500.5,-7.08862,0
5501.5,-7.08862,0
5502.5,-7.08862,0
5503.5,43.6361,0.0436361
5504.5,1709.3,1.7093
5505.5,3061.77,3.06177
5506.5,3387.27,3.38727
5507.5,8453.2,8.4532
5508.5,34582.7,34.5827
5509.5,52308.2,52.3082
5510.5,34761.7,34.7617
5511.5,26919.3,26.9193
5512.5,17806.7,17.8067
5513.5,800.502,0.800502
5514.5,-7.08862,0
5515.5,-7.08862,0
5516.5,-7.08862,0
5517.5,-7.08862,0
5518.5,-7.08862,0
5519.5,-7.08862,0
5520.5,-7.08862,0
5521.5,-7.08862,0
5522.5,-7.08862,0
5523.5,-7.08862,0
5524.5,-7.08862,0
5525.5,-7.08862,0
5526.5,-7.08862,0
5527.5,1141.98,1.14198
5528.5,5372.27,5.37227
5529.5,8796.19,8.79619
5530.5,18001.1,18.0011
5531.5,10577.3,10.5773
5532.5,7433.77,7.43377
5533.5,10053.3,10.0533
5534.5,4676.4,4.6764
5535.5,11416.6,11.4166
5536.5,6109.14,6.10914
5537.5,1226.87,1.22687
5538.5,-7.08862,0
5539.5,-7.08862,0
5540.5,-7.08862,0
5541.5,-7.08862,0
5542.5,-7.08862,0
5543.5,-7.08862,0
5544.5,-7.08862,0
5545.5,-7.08862,0
5546.5,-7.08862,0
5547.5,-7.08862,0
5548.5,-7.08862,0
5549.5,-7.08862,0
5550.5,-7.08862,0
5551.5,2665.64,2.66564
5552.5,14617.8,14.6178
5553.5,31139.4,31.1394
5554.5,43204.1,43.2041
5555.5,41239.3,41.2393
5556.5,41959.8,41.9598
5557.5,46415.6,46.4156
5558.5,45059.7,45.0597
5559.5,26451.2,26.4512
5560.5,21788.3,21.7883
5561.5,1001.49,1.00149
5562.5,-7.08862,0
5563.5,-7.08862,0
5564.5,-7.08862,0
5565.5,-7.08862,0
5566.5,-7.08862,0
5567.5,-7.08862,0
5568.5,-7.08862,0
5569.5,-7.08862,0
5570.5,-7.08862,0
5571.5,-7.08862,0
5572.5,-7.08862,0
5573.5,-7.08862,0
5574.5,-7.08862,0
5575.5,2308.19,2.30819
5576.5,18342,18.342
5577.5,20262.6,20.2626
5578.5,25895.8,25.8958
5579.5,33028.3,33.0283
5580.5,35813.1,35.8131
5581.5,49056,49.056
5582.5,46067.8,46.0678
5583.5,35030.6,35.0306
5584.5,16949.3,16.9493
5585.5,671.179,0.671179
5586.5,-7.08862,0
5587.5,-7.08862,0
5588.5,-7.08862,0
5589.5,-7.08862,0
5590.5,-7.08862,0
5591.5,-7.08862,0
5592.5,-7.08862,0
5593.5,-7.08862,0
5594.5,-7.08862,0
5595.5,-7.08862,0
5596.5,-7.08862,0
5597.5,-7.08862,0
5598.5,-7.08862,0
5599.5,734.104,0.734104
5600.5,2828.76,2.82876
5601.5,18048.6,18.0486
5602.5,12315.5,12.3155
5603.5,49472.2,49.4722
5604.5,45281,45.281
5605.5,47451,47.451
5606.5,37764.2,37.7642
5607.5,37344.2,37.3442
5608.5,23116.5,23.1165
5609.5,931.549,0.931549
5610.5,-7.08862,0
5611.5,-7.08862,0
5612.5,-7.08862,0
5613.5,-7.08862,0
5614.5,-7.08862,0
5615.5,-7.08862,0
5616.5,-7.08862,0
5617.5,-7.08862,0
5618.5,-7.08862,0
5619.5,-7.08862,0
5620.5,-7.08862,0
5621.5,-7.08862,0
5622.5,-7.08862,0
5623.5,1255.89,1.25589
5624.5,3614.54,3.61454
5625.5,11262.5,11.2625
5626.5,16660.8,16.6608
5627.5,5754.99,5.75499
5628.5,11303.3,11.3033
5629.5,23667.7,23.6677
5630.5,33650,33.65
5631.5,11815.5,11.8155
5632.5,16473.5,16.4735
5633.5,1300.22,1.30022
5634.5,-7.08862,0
5635.5,-7.08862,0
5636.5,-7.08862,0
5637.5,-7.08862,0
5638.5,-7.08862,0
5639.5,-7.08862,0
5640.5,-7.08862,0
5641.5,-7.08862,0
5642.5,-7.08862,0
5643.5,-7.08862,0
5644.5,-7.08862,0
5645.5,-7.08862,0
5646.5,-7.08862,0
5647.5,427.393,0.427393
5648.5,5566.38,5.56638
5649.5,7978.62,7.97862
5650.5,21328.9,21.3289
5651.5,33763.3,33.7633
5652.5,19917.8,19.9178
5653.5,43861.7,43.8617
5654.5,32249.9,32.2499
5655.5,25934.5,25.9345
5656.5,13289.3,13.2893
5657.5,2288.72,2.28872
5658.5,-7.08862,0
5659.5,-7.08862,0
5660.5,-7.08862,0
5661.5,-7.08862,0
5662.5,-7.08862,0
5663.5,-7.08862,0
5664.5,-7.08862,0
5665.5,-7.08862,0
5666.5,-7.08862,0
5667.5,-7.08862,0
5668.5,-7.08862,0
5669.5,-7.08862,0
5670.5,-7.08862,0
5671.5,3032.7,3.0327
5672.5,12410.7,12.4107
5673.5,15659.8,15.6598
5674.5,30718.9,30.7189
5675.5,46254.5,46.2545
5676.5,42316.1,42.3161
5677.5,45624.7,45.6247
5678.5,42984.9,42.9849
5679.5,34784.2,34.7842
5680.5,18215.6,18.2156
5681.5,924.003,0.924003
5682.5,-7.08862,0
5683.5,-7.08862,0
5684.5,-7.08862,0
5685.5,-7.08862,0
5686.5,-7.08862,0
5687.5,-7.08862,0
5688.5,-7.08862,0
5689.5,-7.08862,0
5690.5,-7.08862,0
5691.5,-7.08862,0
5692.5,-7.08862,0
5693.5,-7.08862,0
5694.5,-7.08862,0
5695.5,2912.38,2.91238
5696.5,15401.1,15.4011
5697.5,24965.6,24.9656
5698.5,34832.5,34.8325
5699.5,43221.5,43.2215
5700.5,36283.2,36.2832
5701.5,26919.5,26.9195
5702.5,23146.3,23.1463
5703.5,29257,29.257
5704.5,25384,25.384
5705.5,1314.22,1.31422
5706.5,-7.08862,0
5707.5,-7.08862,0
5708.5,-7.08862,0
5709.5,-7.08862,0
5710.5,-7.08862,0
5711.5,-7.08862,0
5712.5,-7.08862,0
5713.5,-7.08862,0
5714.5,-7.08862,0
5715.5,-7.08862,0
5716.5,-7.08862,0
5717.5,-7.08862,0
5718.5,-7.08862,0
5719.5,4499.1,4.4991
5720.5,23126.4,23.1264
5721.5,30074.4,30.0744
5722.5,46616.6,46.6166
5723.5,34317.2,34.3172
5724.5,37291.1,37.2911
5725.5,41541.7,41.5417
5726.5,44674.8,44.6748
5727.5,34842.8,34.8428
5728.5,23658.1,23.6581
5729.5,2884.53,2.88453
5730.5,-7.08862,0
5731.5,-7.08862,0
5732.5,-7.08862,0
5733.5,-7.08862,0
5734.5,-7.08862,0
5735.5,-7.08862,0
5736.5,-7.08862,0
5737.5,-7.08862,0
5738.5,-7.08862,0
5739.5,-7.08862,0
5740.5,-7.08862,0
5741.5,-7.08862,0
5742.5,-7.08862,0
5743.5,2425.33,2.42533
5744.5,14532.1,14.5321
5745.5,26150.5,26.1505
5746.5,44960.8,44.9608
5747.5,49419.5,49.4195
5748.5,49133.4,49.1334
5749.5,46357.5,46.3575
5750.5,47717.8,47.7178
5751.5,30307.4,30.3074
5752.5,11997.3,11.9973
5753.5,1289.25,1.28925
5754.5,-7.08862,0
5755.5,-7.08862,0
5756.5,-7.08862,0
5757.5,-7.08862,0
5758.5,-7.08862,0
5759.5,-7.08862,0
5760.5,-7.08862,0
5761.5,-7.08862,0
5762.5,-7.08862,0
5763.5,-7.08862,0
5764.5,-7.08862,0
5765.5,-7.08862,0
5766.5,-7.08862,0
5767.5,1851.45,1.85145
5768.5,5343.22,5.34322
5769.5,10047.9,10.0479
5770.5,9167.97,9.16797
5771.5,10179.7,10.1797
5772.5,11525.4,11.5254
5773.5,8557.33,8.55733
5774.5,6036.75,6.03675
5775.5,3579.04,3.57904
5776.5,4615.16,4.61516
5777.5,593.863,0.593863
5778.5,-7.08862,0
5779.5,-7.08862,0
5780.5,-7.08862,0
5781.5,-7.08862,0
5782.5,-7.08862,0
5783.5,-7.08862,0
5784.5,-7.08862,0
5785.5,-7.08862,0
5786.5,-7.08862,0
5787.5,-7.08862,0
5788.5,-7.08862,0
5789.5,-7.08862,0
5790.5,-7.08862,0
5791.5,2155.73,2.15573
5792.5,12941.6,12.9416
5793.5,19820,19.82
5794.5,26674.8,26.6748
5795.5,28900.3,28.9003
5796.5,22836.4,22.8364
5797.5,9810.15,9.81015
5798.5,4788.9,4.7889
5799.5,3056.72,3.05672
5800.5,3612.68,3.61268
5801.5,118.36,0.11836
5802.5,-7.08862,0
5803.5,-7.08862,0
5804.5,-7.08862,0
5805.5,-7.08862,0
5806.5,-7.08862,0
5807.5,-7.08862,0
5808.5,-7.08862,0
5809.5,-7.08862,0
5810.5,-7.08862,0
5811.5,-7.08862,0
5812.5,-7.08862,0
5813.5,-7.08862,0
5814.5,-7.08862,0
5815.5,1717.65,1.71765
5816.5,15891.5,15.8915
5817.5,27092,27.092
5818.5,39045.1,39.0451
5819.5,29968.9,29.9689
5820.5,17422.8,17.4228
5821.5,32707.4,32.7074
5822.5,17409.3,17.4093
5823.5,11768.3,11.7683
5824.5,5130.67,5.13067
5825.5,909.245,0.909245
5826.5,-7.08862,0
5827.5,-7.08862,0
5828.5,-7.08862,0
5829.5,-7.08862,0
5830.5,-7.08862,0
5831.5,-7.08862,0
5832.5,-7.08862,0
5833.5,-7.08862,0
5834.5,-7.08862,0
5835.5,-7.08862,0
5836.5,-7.08862,0
5837.5,-7.08862,0
5838.5,-7.08862,0
5839.5,1101.18,1.10118
5840.5,4759.77,4.75977
5841.5,10253,10.253
5842.5,21669.4,21.6694
5843.5,50907.5,50.9075
5844.5,53552.9,53.5529
5845.5,52066.3,52.0663
5846.5,48027,48.027
5847.5,25592,25.592
5848.5,8863.59,8.86359
5849.5,2023.91,2.02391
5850.5,-7.08862,0
5851.5,-7.08862,0
5852.5,-7.08862,0
5853.5,-7.08862,0
5854.5,-7.08862,0
5855.5,-7.08862,0
5856.5,-7.08862,0
5857.5,-7.08862,0
5858.5,-7.08862,0
5859.5,-7.08862,0
5860.5,-7.08862,0
5861.5,-7.08862,0
5862.5,-7.08862,0
5863.5,1834.91,1.83491
5864.5,4741.46,4.74146
5865.5,9478.24,9.47824
5866.5,7236.56,7.23656
5867.5,4184.62,4.18462
5868.5,11490.1,11.4901
5869.5,20844.4,20.8444
5870.5,31522.1,31.5221
5871.5,26911.7,26.9117
5872.5,22683.9,22.6839
5873.5,3979.41,3.97941
5874.5,-7.08862,0
5875.5,-7.08862,0
5876.5,-7.08862,0
5877.5,-7.08862,0
5878.5,-7.08862,0
5879.5,-7.08862,0
5880.5,-7.08862,0
5881.5,-7.08862,0
5882.5,-7.08862,0
5883.5,-7.08862,0
5884.5,-7.08862,0
5885.5,-7.08862,0
5886.5,-7.08862,0
5887.5,6843.14,6.84314
5888.5,7044.89,7.04489
5889.5,29448,29.448
5890.5,39917.6,39.9176
5891.5,54503.4,54.5034
5892.5,46271.5,46.2715
5893.5,44128.6,44.1286
5894.5,20041.5,20.0415
5895.5,34258.4,34.2584
5896.5,23481,23.481
5897.5,5803.1,5.8031
5898.5,-7.08862,0
5899.5,-7.08862,0
5900.5,-7.08862,0
5901.5,-7.08862,0
5902.5,-7.08862,0
5903.5,-7.08862,0
5904.5,-7.08862,0
5905.5,-7.08862,0
5906.5,-7.08862,0
5907.5,-7.08862,0
5908.5,-7.08862,0
5909.5,-7.08862,0
5910.5,-7.08862,0
5911.5,2411.13,2.41113
5912.5,5155.24,5.15524
5913.5,8918.59,8.91859
5914.5,12158.8,12.1588
5915.5,12226.6,12.2266
5916.5,11818.1,11.8181
5917.5,7789.69,7.78969
5918.5,6365.97,6.36597
5919.5,4656.7,4.6567
5920.5,4152.86,4.15286
5921.5,1316.06,1.31606
5922.5,-7.08862,0
5923.5,-7.08862,0
5924.5,-7.08862,0
5925.5,-7.08862,0
5926.5,-7.08862,0
5927.5,-7.08862,0
5928.5,-7.08862,0
5929.5,-7.08862,0
5930.5,-7.08862,0
5931.5,-7.08862,0
5932.5,-7.08862,0
5933.5,-7.08862,0
5934.5,-7.08862,0
5935.5,775.456,0.775456
5936.5,5098.05,5.09805
5937.5,11542.7,11.5427
5938.5,27736.2,27.7362
5939.5,22295.1,22.2951
5940.5,25169.6,25.1696
5941.5,14827.4,14.8274
5942.5,8971.31,8.97131
5943.5,6358.22,6.35822
5944.5,4897.07,4.89707
5945.5,753.943,0.753943
5946.5,-7.08862,0
5947.5,-7.08862,0
5948.5,-7.08862,0
5949.5,-7.08862,0
5950.5,-7.08862,0
5951.5,-7.08862,0
5952.5,-7.08862,0
5953.5,-7.08862,0
5954.5,-7.08862,0
5955.5,-7.08862,0
5956.5,-7.08862,0
5957.5,-7.08862,0
5958.5,-7.08862,0
5959.5,266.001,0.266001
5960.5,2030.76,2.03076
5961.5,2347.64,2.34764
5962.5,2161.46,2.16146
5963.5,2153.39,2.15339
5964.5,3310.63,3.31063
5965.5,2483,2.483
5966.5,2161.82,2.16182
5967.5,1338.58,1.33858
5968.5,616.743,0.616743
5969.5,95.2972,0.0952972
5970.5,-7.08862,0
5971.5,-7.08862,0
5972.5,-7.08862,0
5973.5,-7.08862,0
5974.5,-7.08862,0
5975.5,-7.08862,0
5976.5,-7.08862,0
5977.5,-7.08862,0
5978.5,-7.08862,0
5979.5,-7.08862,0
5980.5,-7.08862,0
5981.5,-7.08862,0
5982.5,-7.08862,0
5983.5,6233.98,6.23398
5984.5,13325,13.325
5985.5,28980.4,28.9804
5986.5,46420.2,46.4202
5987.5,53161.3,53.1613
5988.5,41412.6,41.4126
5989.5,50196.2,50.1962
5990.5,36651.2,36.6512
5991.5,33046.1,33.0461
5992.5,13380.9,13.3809
5993.5,4120.63,4.12063
5994.5,-7.08862,0
5995.5,-7.08862,0
5996.5,-7.08862,0
5997.5,-7.08862,0
5998.5,-7.08862,0
5999.5,-7.08862,0
6000.5,-7.08862,0
6001.5,-7.08862,0
6002.5,-7.08862,0
6003.5,-7.08862,0
6004.5,-7.08862,0
6005.5,-7.08862,0
6006.5,-7.08862,0
6007.5,5002.7,5.0027
6008.5,14934.4,14.9344
6009.5,40784.3,40.7843
6010.5,48230.8,48.2308
6011.5,54503.4,54.5034
6012.5,54503.4,54.5034
6013.5,54503.4,54.5034
6014.5,39640.1,39.6401
6015.5,38096.7,38.0967
6016.5,22937.5,22.9375
6017.5,2311.49,2.31149
6018.5,-7.08862,0
6019.5,-7.08862,0
6020.5,-7.08862,0
6021.5,-7.08862,0
6022.5,-7.08862,0
6023.5,-7.08862,0
6024.5,-7.08862,0
6025.5,-7.08862,0
6026.5,-7.08862,0
6027.5,-7.08862,0
6028.5,-7.08862,0
6029.5,-7.08862,0
6030.5,-7.08862,0
6031.5,9170.7,9.1707
6032.5,18643.1,18.6431
6033.5,28145.6,28.1456
6034.5,48256.8,48.2568
6035.5,35993.7,35.9937
6036.5,51586.9,51.5869
6037.5,27930.2,27.9302
6038.5,44020.7,44.0207
6039.5,28685,28.685
6040.5,17217.4,17.2174
6041.5,3329.41,3.32941
6042.5,-7.08862,0
6043.5,-7.08862,0
6044.5,-7.08862,0
6045.5,-7.08862,0
6046.5,-7.08862,0
6047.5,-7.08862,0
6048.5,-7.08862,0
6049.5,-7.08862,0
6050.5,-7.08862,0
6051.5,-7.08862,0
6052.5,-7.08862,0
6053.5,-7.08862,0
6054.5,-7.08862,0
6055.5,8914.5,8.9145
6056.5,25215.7,25.2157
6057.5,29854.3,29.8543
6058.5,24083.7,24.0837
6059.5,32872.3,32.8723
6060.5,46629.4,46.6294
6061.5,43541.4,43.5414
6062.5,42592,42.592
6063.5,27831.7,27.8317
6064.5,24653.9,24.6539
6065.5,4801.92,4.80192
6066.5,-7.08862,0
6067.5,-7.08862,0
6068.5,-7.08862,0
6069.5,-7.08862,0
6070.5,-7.08862,0
6071.5,-7.08862,0
6072.5,-7.08862,0
6073.5,-7.08862,0
6074.5,-7.08862,0
6075.5,-7.08862,0
6076.5,-7.08862,0
6077.5,-7.08862,0
6078.5,-7.08862,0
6079.5,11139,11.139
6080.5,25427.3,25.4273
6081.5,18938.8,18.9388
6082.5,35078.1,35.0781
6083.5,19783.9,19.7839
6084.5,35184.5,35.1845
6085.5,29740.2,29.7402
6086.5,44995.2,44.9952
6087.5,37605.4,37.6054
6088.5,25238.4,25.2384
6089.5,7083.57,7.08357
6090.5,-7.08862,0
6091.5,-7.08862,0
6092.5,-7.08862,0
6093.5,-7.08862,0
6094.5,-7.08862,0
6095.5,-7.08862,0
6096.5,-7.08862,0
6097.5,-7.08862,0
6098.5,-7.08862,0
6099.5,-7.08862,0
6100.5,-7.08862,0
6101.5,-7.08862,0
6102.5,-7.08862,0
6103.5,10682,10.682
6104.5,24283.7,24.2837
6105.5,36556.5,36.5565
6106.5,47506.8,47.5068
6107.5,45288.6,45.2886
6108.5,54503.4,54.5034
6109.5,32328,32.328
6110.5,30226.2,30.2262
6111.5,14920.6,14.9206
6112.5,9003.61,9.00361
6113.5,1703.72,1.70372
6114.5,-7.08862,0
6115.5,-7.08862,0
6116.5,-7.08862,0
6117.5,-7.08862,0
6118.5,-7.08862,0
6119.5,-7.08862,0
6120.5,-7.08862,0
6121.5,-7.08862,0
6122.5,-7.08862,0
6123.5,-7.08862,0
6124.5,-7.08862,0
6125.5,-7.08862,0
6126.5,52.7569,0.0527569
6127.5,10949.1,10.9491
6128.5,20727.6,20.7276
6129.5,38718.6,38.7186
6130.5,48540.7,48.5407
